CustomerID,Revenue,revenue_pct,cumulative_pct,customer_pct
14646,280206.02,3.1443518579620395,3.1443518579620395,0.02305209774089442
18102,259657.3,2.913762929463138,6.058114787425177,0.04610419548178884
17450,194550.79,2.1831655793993385,8.241280366824515,0.06915629322268327
16446,168472.5,1.8905261863771152,10.131806553201631,0.09220839096357768
14911,143825.06,1.6139431787814615,11.745749731983093,0.11526048870447211
12415,124914.53,1.401737316321594,13.147487048304686,0.13831258644536654
14156,117379.63,1.3171838980382962,14.464670946342983,0.16136468418626093
17511,91062.38,1.0218629983161862,15.486533944659168,0.18441678192715535
16029,81024.84,0.9092260266038429,16.39575997126301,0.2074688796680498
12346,77183.6,0.8661212777091615,17.261881248972173,0.23052097740894423
16684,66653.56,0.747957682086146,18.00983893105832,0.2535730751498386
14096,65164.79,0.7312513432445389,18.741090274302856,0.2766251728907331
13694,65039.62,0.7298467391533737,19.47093701345623,0.2996772706316275
15311,60767.9,0.6819113282057659,20.152848341661993,0.32272936837252186
13089,58825.83,0.6601182510520619,20.812966592714055,0.3457814661134163
17949,58510.48,0.6565795285135229,21.469546121227577,0.3688335638543107
15769,56252.72,0.6312439134870064,22.10079003471458,0.39188566159520516
15061,54534.14,0.6119587453237513,22.712748780038332,0.4149377593360996
14298,51527.3,0.5782172755987448,23.290966055637078,0.437989857076994
14088,50491.81,0.5665974506378066,23.857563506274886,0.46104195481788846
15749,44534.3,0.49974482685289506,24.35730833312778,0.48409405255878285
12931,42055.96,0.47193395760868095,24.82924229073646,0.5071461502996772
17841,40991.57,0.4599898292345075,25.28923211997097,0.5301982480405717
15098,39916.5,0.4479258544778651,25.737157974448834,0.5532503457814661
13798,37153.85,0.41692458027112655,26.15408255471996,0.5763024435223606
16013,37130.6,0.4166636787362573,26.570746233456216,0.599354541263255
16422,34684.4,0.38921347079658947,26.959959704252807,0.6224066390041494
12748,33719.73,0.378388357521649,27.338348061774457,0.6454587367450437
15838,33643.08,0.3775282240744347,27.715876285848893,0.6685108344859382
17404,31906.82,0.35804465852896505,28.073920944377857,0.6915629322268326
17389,31833.68,0.3572239127973375,28.431144857175195,0.7146150299677271
13098,28882.44,0.32410636244173885,28.755251219616934,0.7376671277086214
14680,28754.11,0.3226662981849743,29.077917517801907,0.7607192254495159
13081,28337.38,0.31798993273869114,29.395907450540598,0.7837713231904103
13408,28117.04,0.3155173716981276,29.711424822238726,0.8068234209313049
17857,26879.04,0.3016250663145495,30.013049888553276,0.8298755186721992
16333,26626.8,0.2987945371465739,30.31184442569985,0.8529276164130936
13777,25977.16,0.29150455550732696,30.603348981207176,0.875979714153988
12753,21429.39,0.24047142977689467,30.843820410984073,0.8990318118948823
12744,21279.29,0.2387870719109213,31.082607482894993,0.9220839096357769
16210,21086.3,0.2366214208479352,31.31922890374293,0.9451360073766712
17675,20374.28,0.2286314375852411,31.54786034132817,0.9681881051175657
17381,20275.61,0.22752420513596996,31.775384546464142,0.99124020285846
15039,19914.44,0.223471310196239,31.99885585666038,1.0142923005993545
12471,19824.05,0.22245699235809552,32.221312849018474,1.0373443983402488
12731,18895.91,0.21204180308611312,32.43335465210459,1.0603964960811434
15159,18641.010000000002,0.20918142453823424,32.64253607664283,1.0834485938220377
12901,17654.54,0.19811168100694318,32.84064775764977,1.1065006915629323
12678,17628.46,0.19781902242503388,33.038466780074806,1.1295527893038266
14031,17286.86,0.19398573363744884,33.23245251371225,1.1526048870447212
17428,17256.85,0.19364897427996805,33.42610148799222,1.1756569847856155
13767,17220.36,0.19323949913986568,33.619340987132084,1.19870908252651
13881,17159.52,0.1925567787363625,33.811897765868444,1.2217611802674044
16839,16594.35,0.18621468323261708,33.998112449101065,1.2448132780082988
12921,16587.09,0.1861332146243095,34.18424566372538,1.2678653757491931
14607,16569.5,0.1859358271835202,34.3701814909089,1.2909174734900875
15856,16387.57,0.1838942867001322,34.55407577760903,1.313969571230982
17677,16363.23,0.18362115365244536,34.737696931261475,1.3370216689718764
15189,16225.39,0.18207437225174067,34.919771303513215,1.360073766712771
14051,15610.390000000001,0.17517310584552054,35.09494440935874,1.3831258644536653
15513,14758.22,0.16561041935220566,35.260554828710944,1.4061779621945598
16133,14589.04,0.16371195390406856,35.424266782615014,1.4292300599354542
14866,14389.9,0.16147729017702028,35.58574407279203,1.4522821576763485
16705,14034.99,0.15749464227420468,35.743238715066234,1.4753342554172428
12681,13787.54,0.1547178644331979,35.89795657949943,1.4983863531581374
12621,13689.67,0.15361960924104054,36.05157618874047,1.5214384508990317
12540,13400.24,0.150371749832988,36.201947938573454,1.5444905486399263
12433,13375.87,0.15009828013815946,36.352046218711614,1.5675426463808206
15498,13316.4,0.14943093328746362,36.501477151999076,1.590594744121715
12477,13219.74,0.1483462561966909,36.649823408195765,1.6136468418626098
17735,13110.02,0.14711502538353566,36.7969384335793,1.636698939603504
16525,13027.45,0.14618846023367937,36.94312689381298,1.6597510373443984
14258,12669.98,0.14217708510809968,37.08530397892108,1.6828031350852928
13078,12627.94,0.14170533024677043,37.227009309167855,1.7058552328261871
12536,12601.830000000002,0.14141233501771935,37.368421644185574,1.7289073305670817
15640,12515.66,0.14044537221085104,37.50886701639642,1.751959428307976
16000,12393.7,0.13907678936385498,37.64794380576028,1.7750115260488704
17340,12353.29,0.13862332566389501,37.78656713142417,1.7980636237897647
12682,12288.22,0.13789313801340275,37.924460269437574,1.8211157215306595
13113,12245.960000000001,0.13741891440636722,38.06187918384394,1.8441678192715538
14606,12156.65,0.1364167158653273,38.19829589970927,1.8672199170124482
12557,11990.960000000001,0.1345574137013491,38.332853313410624,1.8902720147533425
12939,11581.8,0.12996599555050511,38.46281930896113,1.913324112494237
15125,11528.48,0.12936766136387154,38.592186970325,1.9363762102351314
14194,11349.52,0.1273594489475184,38.71954641927252,1.9594283079760257
12971,11189.91,0.12556837393760492,38.84511479321012,1.98248040571692
14895,11138.710000000001,0.12499382948232286,38.97010862269244,2.0055325034578146
12409,11072.67,0.12425275690758013,39.094361379600024,2.028584601198709
15482,11054.96,0.12405402287822376,39.21841540247825,2.0516366989396033
17581,11045.04,0.12394270489001287,39.34235810736826,2.0746887966804977
13319,10845.550000000001,0.12170411361297734,39.46406222098124,2.097740894421392
17107,10815.43,0.12136611988264343,39.585428340863885,2.120792992162287
13340,10736.48,0.12048017682122703,39.70590851768511,2.143845089903181
14769,10674.75,0.11978746921918479,39.82569598690429,2.1668971876440755
17139,10668.47,0.11971699775084159,39.945412984655135,2.18994928538497
16779,10629.72,0.11928216185939278,40.06469514651453,2.2130013831258646
17865,10526.32,0.11812185137743642,40.18281699789197,2.236053480866759
17706,10504.49,0.11787688447394407,40.30069388236591,2.2591055786076533
15251,10484.99,0.11765806383179563,40.41835194619771,2.2821576763485476
14062,10464.85,0.11743206138395616,40.53578400758167,2.3052097740894424
15615,10399.74,0.11670142487060821,40.65248543245227,2.3282618718303367
15502,10384.93,0.1165352333982893,40.76902066585056,2.351313969571231
16180,10254.18,0.11506801293875552,40.88408867878932,2.3743660673121254
16843,10196.57,0.11442153821084924,40.99851021700017,2.39741816505302
12590,9864.26,0.110692497821498,41.10920271482166,2.4204702627939145
13001,9818.82,0.11018258961743516,41.2193853044391,2.443522360534809
13199,9817.12,0.11016351294606838,41.32954881738517,2.466574458275703
15078,9743.11,0.10933300444732959,41.438881821832496,2.4896265560165975
12709,9736.52,0.10925905429185481,41.54814087612435,2.512678653757492
13458,9646.57,0.1082496739451239,41.656390550069474,2.5357307514983862
14733,9585.91,0.10756897342447137,41.763959523493945,2.5587828492392806
16523,9418.470000000001,0.10569003351055674,41.8696495570045,2.581834946980175
12567,9401.28,0.10549713469832434,41.975146691702825,2.6048870447210697
14367,9261.52,0.10392880788054656,42.079075499583375,2.627939142461964
14667,9241.2,0.1037007855498565,42.18277628513323,2.6509912402028584
18092,9068.26,0.1017601269932846,42.28453641212651,2.6740433379437527
13969,9053.94,0.10159943409094789,42.38613584621746,2.6970954356846475
12451,9035.52,0.10139273274590306,42.487528578963364,2.720147533425542
13488,8968.31,0.10063853093263142,42.588167109896,2.743199631166436
13090,8910.82,0.09999340279329223,42.688160512689294,2.7662517289073305
16033,8816.4,0.09893386202243808,42.787094374711735,2.7893038266482253
17017,8694.26,0.09756325929259135,42.88465763400433,2.8123559243891196
17243,8676.85,0.09736789173465267,42.98202552573898,2.835408022130014
17306,8631.31,0.0968568613734506,43.07888238711244,2.8584601198709083
16656,8625.8,0.09679503051507943,43.17567741762752,2.8815122176118027
14527,8508.82,0.09548233109361662,43.27115974872113,2.904564315352697
12683,8476.57,0.09512043541621727,43.36628018413735,2.9276164130935913
18139,8438.34,0.09469143474189239,43.46097161887924,2.9506685108344857
15358,8347.2,0.09366870072520475,43.554640319604445,2.97372060857538
16558,8338.49,0.09357096083837844,43.64821128044282,2.996772706316275
14056,8214.65,0.09218128143716492,43.740392561879986,3.019824804057169
14936,8137.02,0.0913101508499863,43.83170271272997,3.0428769017980635
16672,8134.9400000000005,0.09128680998149045,43.92298952271146,3.065928999538958
13854,8109.5199999999995,0.09100155763670001,44.01399108034816,3.0889810972798526
14952,8099.49,0.09088900527563597,44.1048800856238,3.112033195020747
18109,8052.97,0.09036697777446953,44.19524706339827,3.1350852927616413
14796,8022.49,0.09002494427843442,44.2852720076767,3.1581373905025356
12428,7956.46,0.08928398391940562,44.37455599159611,3.18118948824343
15290,7943.22,0.08913541031417252,44.46369140191028,3.2042415859843243
14849,7930.54,0.08899312078891906,44.5526845226992,3.2272936837252195
12757,7857.1,0.08816900858587384,44.640853531285074,3.250345781466114
17811,7837.7300000000005,0.0879516467480064,44.72880517803308,3.273397879207008
13093,7832.47,0.08789262128248328,44.81669779931556,3.2964499769479025
12435,7829.89,0.08786366962829133,44.904561468943854,3.319502074688797
13629,7792.36,0.08744252405394101,44.992003992997795,3.342554172429691
15044,7700.2300000000005,0.08640868068157506,45.07841267367937,3.3656062701705856
15194,7616.53,0.08546943515604558,45.16388210883541,3.38865836791148
18172,7561.68,0.08485393196518189,45.248736040800594,3.4117104656523742
13263,7454.07,0.08364637866766424,45.33238241946826,3.434762563393269
12474,7375.79,0.08276795405908063,45.41515037352734,3.4578146611341634
12980,7374.900000000001,0.08275796686054156,45.49790834038788,3.4808667588750577
15465,7354.62,0.08253039339270718,45.58043873378059,3.503918856615952
17396,7330.8,0.08226309556214431,45.66270182934274,3.5269709543568464
12583,7281.38,0.08170852550394041,45.74441035484668,3.5500230520977407
13018,7277.7,0.081667230121217,45.8260775849679,3.573075149838635
18229,7276.9,0.08165825286410322,45.907735837832,3.5961272475795294
16923,7247.61,0.08132957303802486,45.989065410870026,3.6191793453204246
16729,7239.92,0.08124327915401863,46.07030869002404,3.642231443061319
16745,7194.3,0.08073135106710519,46.15104004109115,3.6652835408022133
16873,7123.62,0.07993821040110252,46.23097825149225,3.6883356385431076
13324,7121.95,0.07991947037687751,46.31089772186913,3.711387736284002
13985,7060.13,0.07922575283340998,46.39012347470254,3.7344398340248963
14961,7044.68,0.07905237955540007,46.46917585425794,3.7574919317657907
12766,6989.63,0.07843463205025791,46.5476104863082,3.780544029506685
12798,6977.04,0.07829335246642975,46.62590383877463,3.8035961272475793
12989,6924.11,0.07769939469263913,46.70360323346727,3.826648224988474
16713,6923.13,0.07768839755267475,46.78129163101995,3.8497003227293685
13027,6912.0,0.07756350146307926,46.85885513248303,3.872752420470263
16187,6911.4400000000005,0.07755721738309962,46.93641234986613,3.895804518211157
17416,6893.42,0.07735500466661166,47.013767354532746,3.9188566159520515
12705,6868.29,0.07707300657752499,47.090840361110274,3.941908713692946
12476,6816.42,0.07649094366941012,47.16733130477969,3.96496081143384
12830,6814.64,0.07647096927233195,47.243802274052015,3.9880129091747345
15023,6802.76,0.07633765700419227,47.32013993105621,4.011065006915629
18055,6784.1900000000005,0.07612927242343862,47.39626920347965,4.034117104656524
15601,6776.56,0.07604365183371592,47.47231285531336,4.057169202397418
16652,6773.97,0.07601458796381005,47.548327443277174,4.080221300138312
16532,6748.8,0.07573214101186766,47.62405958428904,4.103273397879207
13576,6717.34,0.07537911037586817,47.69943869466491,4.126325495620101
16746,6697.66,0.07515826985086912,47.77459696451578,4.149377593360995
15249,6688.46,0.07505503139406064,47.84965199590984,4.17242969110189
16353,6675.71,0.07491195635880973,47.92456395226865,4.195481788842784
17338,6643.93,0.07455533481996474,47.99911928708861,4.218533886583679
12626,6620.4800000000005,0.07429218897081699,48.07341147605943,4.241585984324574
16182,6617.65,0.07426043192377697,48.1476719079832,4.264638082065468
15144,6580.4400000000005,0.07384287725227219,48.22151478523548,4.287690179806362
12472,6572.11,0.07374940156257492,48.29526418679805,4.310742277547257
16814,6509.1,0.07304233034915064,48.368306517147204,4.333794375288151
12431,6487.45,0.0727993833285089,48.44110590047571,4.356846473029045
18223,6484.54,0.07276672855575751,48.51387262903147,4.37989857076994
15694,6479.4,0.07270904967880146,48.58658167871027,4.402950668510835
13225,6463.84,0.0725344420279384,48.659116120738204,4.426002766251729
13102,6424.09,0.07208838456509735,48.7312045053033,4.4490548639926235
13871,6403.25,0.07185452701728332,48.80305903232059,4.472106961733518
12359,6372.58,0.07151036142268369,48.87456939374327,4.495159059474412
13668,6363.59,0.07140947949586755,48.94597887323914,4.5182111572153065
13709,6328.05,0.07101066484858778,49.01698953808773,4.541263254956201
15005,6316.57,0.070881841209005,49.087871379296736,4.564315352697095
17315,6292.26,0.07060904480845995,49.15848042410519,4.5873674504379895
16126,6287.77,0.07055865995290884,49.2290390840581,4.610419548178885
14057,6217.96,0.06977528205401741,49.29881436611212,4.633471645919779
12357,6207.67,0.06965981208439138,49.36847417819651,4.6565237436606735
14060,6140.42,0.06890516140826405,49.437379339604774,4.679575841401568
13418,6127.43,0.06875939319587902,49.50613873280065,4.702627939142462
17509,6115.14,0.06862148008346854,49.57476021288412,4.7256800368833565
15939,6115.01,0.06862002127918755,49.64338023416331,4.748732134624251
14735,6065.6900000000005,0.06806657337812287,49.711446807541435,4.771784232365145
12637,6021.9,0.0675751807668572,49.779021988308294,4.79483633010604
13097,6010.42,0.06744635712727443,49.84646834543557,4.817888427846935
13316,5977.73,0.06707952395846249,49.91354786939403,4.840940525587829
14101,5976.79,0.0670689756813538,49.98061684507538,4.863992623328723
15382,5955.71,0.06683242495640564,50.047449270031784,4.887044721069618
14505,5905.64,0.06627056087679678,50.11371983090858,4.910096818810512
14415,5900.28,0.06621041325413443,50.17993024416271,4.933148916551406
14944,5900.25,0.06621007660699268,50.246140320769705,4.956201014292301
13209,5891.61,0.06611312223016383,50.31225344299987,4.979253112033195
13534,5870.08,0.06587152179808917,50.378124964797955,5.002305209774089
13050,5836.86,0.06549874119643935,50.4436237059944,5.025357307514984
12720,5781.7300000000005,0.06488009596558583,50.50850380195998,5.048409405255878
15218,5756.89,0.06460135213220289,50.57310515409218,5.0714615029967725
17686,5739.46,0.06440576014283636,50.637510914235015,5.094513600737667
13178,5725.47,0.0642487703590591,50.70175968459407,5.117565698478561
16553,5719.82,0.06418536848069299,50.765945053074766,5.1406177962194555
13468,5704.97,0.06401872814551843,50.829963781220286,5.16366989396035
14110,5683.15,0.06377387345774,50.89373765467803,5.186721991701245
14049,5681.72,0.06375782661064912,50.957495481288674,5.209774089442139
17049,5659.9800000000005,0.06351386964858209,51.021009350937256,5.232826187183034
17716,5655.99,0.06346909557872708,51.08447844651598,5.255878284923928
13004,5655.91,0.0634681978530157,51.14794664436899,5.278930382664822
18118,5653.82,0.06344474476880595,51.2113913891378,5.301982480405717
14688,5630.87,0.06318720970535432,51.274578598843156,5.325034578146611
17757,5605.29,0.06290016190914113,51.3374787607523,5.348086675887505
12481,5596.32,0.06279950441375284,51.40027826516605,5.371138773628401
12839,5591.42,0.06274451871393094,51.463022783879985,5.394190871369295
16767,5580.6,0.06262310131146703,51.52564588519145,5.417242969110189
16161,5575.56,0.0625665445916502,51.5882124297831,5.440295066851084
12539,5568.35,0.06248563706191224,51.65069806684501,5.463347164591978
15805,5528.4800000000005,0.06203823301050411,51.712736299855514,5.486399262332872
18225,5509.12,0.06182098338835058,51.774557283243865,5.509451360073767
16609,5493.46,0.061645253580348294,51.83620253682422,5.532503457814661
16985,5464.12,0.06131601267570032,51.89751854949992,5.555555555555555
16265,5447.0,0.061123899373465386,51.958642448873384,5.578607653296451
18198,5425.56,0.060883308882816026,52.0195257577562,5.601659751037345
12490,5417.93,0.06079768829309332,52.08032344604929,5.624711848778239
17809,5411.91,0.0607301344333121,52.141053580482605,5.647763946519134
16701,5398.3,0.060577408846663884,52.20163098932927,5.670816044260028
17719,5396.04,0.060552048095317446,52.262183037424585,5.693868142000922
17850,5391.21,0.06049784790549299,52.32268088533008,5.716920239741817
16303,5360.63,0.06015469225231866,52.3828355775824,5.739972337482711
13269,5346.2300000000005,0.05999310162427058,52.44282867920667,5.763024435223605
15150,5314.47,0.05963670451685341,52.502465383723525,5.7860765329645
17730,5298.4800000000005,0.059457271590291697,52.561922655313815,5.809128630705394
